id,masterCategory,gender,baseColour
25383,Apparel,Men,White
56671,Accessories,Men,White
32334,Accessories,Men,White
13285,Apparel,Men,Black
54542,Footwear,Men,White
3700,Apparel,Women,Purple
42427,Apparel,Women,Green
29916,Accessories,Men,Black
55490,Personal Care,Women,Rose
12357,Apparel,Men,Blue
26162,Apparel,Men,Black
47155,Accessories,Men,Brown
6272,Apparel,Men,Grey
48921,Accessories,Women,Silver
17625,Apparel,Men,Black
51030,Apparel,Women,Purple
35575,Footwear,Men,Green
46087,Footwear,Women,Silver
45602,Footwear,Men,Brown
4525,Footwear,Men,White
21347,Accessories,Men,Black
15172,Apparel,Men,Brown
53767,Apparel,Men,White
20295,Apparel,Men,Blue
37222,Apparel,Boys,Navy Blue
56215,Accessories,Women,Gold
10400,Accessories,Women,Black
21175,Footwear,Men,White
15340,Apparel,Women,Black
52487,Apparel,Women,Pink
4717,Apparel,Girls,Pink
53555,Apparel,Men,Multi
38864,Apparel,Women,Purple
21949,Accessories,Women,Purple
32562,Apparel,Women,Olive
59853,Personal Care,Women,White
56027,Personal Care,Women,Brown
10632,Footwear,Men,Brown
24407,Apparel,Women,Pink
58981,Personal Care,Women,Blue
40142,Apparel,Boys,Green
9008,Accessories,Women,Multi
30235,Footwear,Men,Brown
27282,Apparel,Women,Blue
12165,Apparel,Women,Navy Blue
26350,Accessories,Women,White
3532,Apparel,Women,Black
42615,Accessories,Women,Gold
9834,Apparel,Women,Blue
17417,Accessories,Men,Black
47367,Accessories,Women,Olive
6040,Apparel,Men,Grey
12959,Footwear,Men,Black
7192,Apparel,Women,Brown
51202,Apparel,Women,Skin
29318,Accessories,Unisex,Black
34635,Footwear,Men,Black
23682,Footwear,Men,Black
9894,Apparel,Men,Black
8946,Apparel,Men,Beige
22750,Apparel,Women,White
7132,Apparel,Women,Green
46215,Footwear,Men,Orange
27222,Apparel,Women,Pink
30295,Apparel,Men,Off White
3592,Footwear,Men,Blue
25575,Footwear,Men,White
56087,Personal Care,Women,Pink
11740,Apparel,Men,Grey
41030,Accessories,Men,Silver
58921,Accessories,Men,Multi
33410,Accessories,Women,Purple
10692,Apparel,Men,Red
57155,Apparel,Women,Pink
52427,Apparel,Women,Cream
20007,Apparel,Men,White
57969,Apparel,Women,Black
5665,Footwear,Men,Grey
39318,Apparel,Boys,Red
25747,Accessories,Men,Black
11572,Apparel,Women,White
57367,Apparel,Women,Peach
24695,Footwear,Men,Black
33622,Accessories,Women,Black
36350,Accessories,Men,Black
4585,Accessories,Unisex,Black
37282,Apparel,Women,Purple
5457,Apparel,Men,Navy Blue
44770,Footwear,Men,Black
14000,Apparel,Men,Blue
20235,Apparel,Women,Black
28058,Apparel,Men,Grey Melange
48981,Accessories,Women,Silver
17685,Footwear,Women,Multi
7300,Apparel,Men,Red
46027,Accessories,Women,Gold
16757,Accessories,Women,Black
31949,Footwear,Men,White
22562,Accessories,Women,Tan
43555,Accessories,Women,Cream
2672,Accessories,Women,Red
27010,Apparel,Women,Blue
13225,Apparel,Men,Blue
55430,Personal Care,Women,Peach
8348,Apparel,Boys,Brown
31175,Apparel,Girls,Magenta
57703,Personal Care,Women,Cream
33246,Apparel,Men,Lavender
41666,Apparel,Men,Purple
32394,Apparel,Women,Lavender
25323,Accessories,Men,Black
11116,Apparel,Men,Grey
21783,Accessories,Men,Black
59699,Apparel,Women,Black
36734,Apparel,Women,White
55868,Personal Care,Women,Pink
7764,Apparel,Men,Black
46443,Accessories,Men,Blue
16333,Apparel,Men,Black
50526,Apparel,Men,Grey
47591,Footwear,Women,Black
34063,Apparel,Girls,Pink
55054,Personal Care,Women,Brown
12793,Apparel,Women,Maroon
43131,Personal Care,Men,Black
2216,Accessories,Women,Beige
27474,Apparel,Women,Pink
13641,Footwear,Women,Navy Blue
54186,Apparel,Men,Olive
16101,Accessories,Women,Brown
22334,Apparel,Men,Red
19975,Apparel,Men,Red
35383,Footwear,Boys,Charcoal
7556,Apparel,Men,Blue
46671,Personal Care,Men,Blue
34251,Apparel,Men,Navy Blue
6484,Apparel,Men,Black
50714,Apparel,Boys,White
31723,Accessories,Women,Gold
49639,Apparel,Women,Green
55266,Personal Care,Women,Brown
19149,Apparel,Men,White
26794,Apparel,Men,Grey
27646,Apparel,Men,Black
13473,Footwear,Women,White
43303,Apparel,Women,Black
2024,Apparel,Men,Red
33074,Apparel,Men,Green
40586,Apparel,Women,White
57531,Footwear,Men,Mushroom Brown
25111,Accessories,Women,Beige
11324,Apparel,Men,Black
41454,Footwear,Men,White
14656,Apparel,Men,White
33848,Footwear,Men,Brown
20463,Accessories,Women,Black
5201,Apparel,Men,Blue
44126,Personal Care,Men,Steel
36506,Accessories,Women,Black
15784,Apparel,Men,Brown
52043,Apparel,Unisex,Navy Blue
10030,Apparel,Women,Black
40740,Footwear,Unisex,Red
41692,Footwear,Women,Gold
32360,Accessories,Men,Black
39788,Apparel,Men,Purple
4929,Apparel,Women,Blue
14490,Footwear,Men,Grey
53357,Accessories,Unisex,Red
15542,Footwear,Women,Multi
45232,Accessories,Men,Navy Blue
7790,Apparel,Men,Olive
35145,Accessories,Women,Red
51400,Apparel,Men,Yellow
17215,Accessories,Women,Purple
47565,Footwear,Women,Black
6642,Footwear,Men,White
34097,Apparel,Boys,Green
26552,Footwear,Men,Black
3330,Apparel,Men,Red
42017,Footwear,Men,White
27480,Apparel,Women,Black
54172,Accessories,Women,Gold
51632,Accessories,Women,Gold
29728,Accessories,Women,Peach
19981,Apparel,Men,White
6470,Footwear,Men,Brown
23212,Apparel,Women,Black
17027,Footwear,Men,Navy Blue
3102,Apparel,Men,Grey
42225,Apparel,Women,Blue
55292,Personal Care,Women,Pink
54340,Accessories,Men,White
13487,Apparel,Men,Blue
30605,Apparel,Men,Grey
9438,Accessories,Unisex,Black
33080,Apparel,Men,White
38468,Accessories,Women,Green
40572,Apparel,Women,Blue
10202,Accessories,Women,Green
24037,Apparel,Men,Beige
56417,Apparel,Women,Blue
20497,Accessories,Women,Beige
45000,Accessories,Men,Grey
4327,Apparel,Unisex,Blue
21545,Accessories,Women,Maroon
15770,Apparel,Men,Grey
47333,Accessories,Women,Beige
6014,Apparel,Men,Black
23676,Footwear,Men,Black
17443,Accessories,Unisex,Black
50384,Apparel,Women,Black
9860,Apparel,Men,Green
51256,Accessories,Men,Brown
35713,Footwear,Men,Red
54724,Apparel,Women,Black
43793,Accessories,Women,Gold
30261,Footwear,Men,Brown
3566,Footwear,Men,White
42641,Apparel,Women,Blue
12131,Apparel,Women,Purple
56073,Personal Care,Women,Brown
32536,Personal Care,Men,Black
37878,Accessories,Unisex,Purple
24453,Footwear,Men,Blue
4743,Footwear,Women,Red
21121,Apparel,Men,Navy Blue
15314,Footwear,Men,White
38830,Apparel,Women,Navy Blue
5691,Footwear,Men,White
11586,Apparel,Women,Beige
56241,Apparel,Men,Navy Blue
57393,Apparel,Women,Multi
10454,Apparel,Men,Yellow
24661,Accessories,Men,Black
21313,Accessories,Women,Black
45656,Apparel,Men,Black
4571,Footwear,Women,Purple
44784,Footwear,Men,White
48975,Accessories,Women,Silver
17671,Footwear,Women,Beige
47101,Footwear,Boys,Yellow
6226,Apparel,Men,Pink
35521,Footwear,Men,Blue
22596,Apparel,Men,Red
28890,Apparel,Women,Pink
48149,Accessories,Women,Black
30053,Accessories,Women,Black
2686,Apparel,Women,Black
18639,Apparel,Men,Navy Blue
54516,Footwear,Men,White
12303,Apparel,Men,Red
26136,Apparel,Men,Black
31181,Apparel,Men,Blue
3754,Apparel,Men,Blue
29942,Accessories,Men,Black
44925,Apparel,Men,Brown
32199,Apparel,Men,Beige
52840,Accessories,Women,Red
39571,Footwear,Women,Black
14669,Apparel,Men,Blue
33877,Accessories,Men,Black
58546,Accessories,Women,Brown
25912,Apparel,Women,Cream
7569,Apparel,Men,Blue
18898,Apparel,Women,White
2827,Footwear,Men,Black
28631,Apparel,Men,Navy Blue
49606,Footwear,Women,Silver
8521,Accessories,Unisex,Black
16902,Apparel,Men,Red
55259,Personal Care,Women,Brown
19176,Apparel,Men,Black
27679,Accessories,Women,Brown
55857,Personal Care,Women,Red
22139,Footwear,Men,Black
50519,Apparel,Men,Charcoal
43932,Footwear,Women,Blue
28403,Accessories,Women,Brown
54985,Apparel,Women,Blue
6689,Accessories,Unisex,White
26599,Footwear,Men,Blue
19344,Accessories,Men,Black
22905,Apparel,Men,Charcoal
49434,Footwear,Unisex,Blue
8713,Accessories,Unisex,Brown
2229,Apparel,Men,White
34860,Footwear,Men,Black
18296,Apparel,Women,Pink
5830,Apparel,Men,White
33279,Apparel,Unisex,Blue
38691,Accessories,Women,Purple
39743,Apparel,Girls,White
11129,Apparel,Men,Blue
11915,Footwear,Men,Brown
28067,Apparel,Men,Blue
34438,Apparel,Women,White
27813,Accessories,Men,Brown
46018,Apparel,Women,Green
16768,Accessories,Women,Black
31976,Footwear,Women,Grey
50941,Apparel,Men,Red
30098,Apparel,Men,Black
48182,Accessories,Women,Red
46824,Footwear,Women,Blue
19720,Apparel,Men,Black
49050,Accessories,Women,Silver
8377,Accessories,Men,Navy Blue
51893,Accessories,Women,Red
39327,Apparel,Girls,Green
25778,Apparel,Men,Blue
57358,Apparel,Women,Purple
14803,Accessories,Women,Black
5468,Footwear,Men,White
58310,Accessories,Men,Black
20804,Footwear,Men,White
24498,Apparel,Women,Brown
56884,Footwear,Women,Black
4788,Apparel,Men,White
52418,Apparel,Women,Off White
41833,Footwear,Men,Blue
20038,Apparel,Women,Beige
57956,Apparel,Women,Green
13814,Apparel,Men,Blue
28255,Personal Care,Men,Navy Blue
8979,Footwear,Men,Black
13028,Footwear,Women,Black
9097,Footwear,Unisex,Green
8145,Accessories,Women,Pink
7931,Apparel,Men,Grey
50189,Accessories,Women,Yellow
30850,Apparel,Women,Multi
28093,Apparel,Men,Black
6219,Apparel,Men,White
26935,Apparel,Women,Black
49898,Accessories,Unisex,White
9251,Apparel,Men,Green
18606,Accessories,Men,Brown
54529,Footwear,Men,Black
51867,Apparel,Women,Black
8383,Apparel,Girls,Blue
15925,Accessories,Unisex,Black
38201,Accessories,Men,Gold
59236,Accessories,Men,Silver
15119,Apparel,Men,Grey
45669,Personal Care,Men,White
37249,Footwear,Men,Brown
1800,Accessories,Unisex,Black
36995,Accessories,Women,Red
59838,Apparel,Men,Navy Blue
32509,Footwear,Men,Black
21922,Apparel,Women,Purple
40129,Apparel,Boys,Navy Blue
38033,Accessories,Men,Black
37847,Accessories,Men,Black
56870,Footwear,Women,Brown
59004,Personal Care,Men,Grey
44589,Accessories,Men,Black
23649,Apparel,Men,White
51269,Accessories,Girls,Pink
12932,Apparel,Men,Pink
6817,Footwear,Men,Blue
9063,Apparel,Men,Pink
48344,Accessories,Women,Silver
3559,Footwear,Men,Brown
38457,Accessories,Women,Navy Blue
56428,Personal Care,Women,Pink
45803,Footwear,Women,Silver
39585,Footwear,Women,Black
33883,Accessories,Men,Black
24834,Accessories,Unisex,Black
4318,Apparel,Men,Orange
32951,Footwear,Men,Brown
52088,Apparel,Women,Grey
59460,Accessories,Women,Silver
3901,Apparel,Girls,Blue
17018,Footwear,Women,Yellow
19182,Apparel,Men,Maroon
18050,Accessories,Women,Brown
17824,Footwear,Unisex,Black
9407,Footwear,Men,White
48720,Accessories,Women,Silver
46488,Accessories,Men,Black
42814,Apparel,Women,Grey
29525,Accessories,Women,Black
54971,Apparel,Women,Grey
12758,Apparel,Men,Blue
42028,Footwear,Women,White
9635,Apparel,Men,White
23823,Footwear,Men,Blue
48512,Apparel,Women,Grey
18262,Apparel,Women,Brown
38665,Footwear,Men,Black
4916,Apparel,Women,White
10833,Apparel,Men,Red
53368,Accessories,Unisex,Black
59652,Apparel,Women,Purple
21748,Footwear,Unisex,Black
11581,Apparel,Women,Yellow
40323,Footwear,Men,White
38239,Accessories,Men,Brown
24666,Footwear,Men,Black
10453,Apparel,Men,Yellow
4576,Footwear,Men,Grey
45651,Apparel,Men,Grey Melange
15121,Apparel,Men,Charcoal
21314,Accessories,Women,Purple
53734,Footwear,Men,Grey
44783,Footwear,Men,White
47106,Footwear,Boys,Yellow
17676,Footwear,Women,Black
30868,Apparel,Women,Off White
48972,Accessories,Women,Silver
22591,Apparel,Men,Grey
54511,Accessories,Women,Grey
30054,Accessories,Men,White
2681,Apparel,Men,Black
9269,Apparel,Men,Maroon
28897,Apparel,Women,Purple
29945,Accessories,Men,Black
31186,Accessories,Men,Black
3753,Apparel,Men,Black
12304,Apparel,Men,Red
17444,Accessories,Men,Silver
50383,Apparel,Women,Red
9867,Apparel,Men,Black
28299,Accessories,Men,Metallic
23671,Apparel,Men,White
6013,Apparel,Men,White
47334,Accessories,Women,Olive
35714,Footwear,Women,Grey
30266,Accessories,Men,Black
43794,Accessories,Women,Green
54723,Apparel,Women,Magenta
26303,Apparel,Men,Blue
12136,Apparel,Women,Black
42646,Apparel,Women,Cream
3561,Footwear,Men,Black
8189,Apparel,Men,Blue
32531,Personal Care,Men,Black
56074,Personal Care,Women,Brown
24454,Footwear,Men,White
10661,Apparel,Women,Blue
40111,Accessories,Unisex,Black
15313,Footwear,Men,White
21126,Apparel,Women,White
4744,Apparel,Men,Navy Blue
5696,Footwear,Men,Brown
53506,Apparel,Women,Black
38837,Apparel,Women,Pink
46682,Personal Care,Men,Silver
51635,Accessories,Women,White
3939,Apparel,Women,Purple
17020,Footwear,Women,Tan
23215,Apparel,Women,Black
6477,Apparel,Men,White
18854,Apparel,Men,White
55295,Personal Care,Women,Pink
42222,Apparel,Women,Grey
3105,Apparel,Men,Pink
30602,Apparel,Boys,Black
48718,Accessories,Women,Silver
13480,Footwear,Women,Black
10205,Accessories,Women,Brown
40575,Apparel,Women,White
33087,Footwear,Women,Brown
56410,Footwear,Men,Brown
20490,Accessories,Women,Brown
59458,Accessories,Women,Silver
15777,Apparel,Men,Red
32969,Apparel,Men,Blue
4320,Apparel,Unisex,Orange
45007,Accessories,Men,Black
40747,Accessories,Women,Beige
24202,Apparel,Men,Blue
10037,Footwear,Men,Silver
56622,Personal Care,Women,White
32367,Accessories,Men,Black
41695,Apparel,Men,Navy Blue
14497,Footwear,Men,Green
4112,Footwear,Men,Green
45235,Accessories,Men,Black
15545,Footwear,Women,Black
21770,Accessories,Men,Black
51407,Apparel,Men,Blue
7797,Footwear,Men,Black
35142,Accessories,Women,Black
6645,Footwear,Women,Grey
34090,Footwear,Men,Navy Blue
54949,Apparel,Men,Grey Melange
47562,Footwear,Women,White
17212,Accessories,Men,Black
23027,Apparel,Men,Blue
42010,Footwear,Men,Brown
3337,Apparel,Men,Black
26555,Footwear,Men,Black
19388,Apparel,Men,Green
12760,Apparel,Women,Blue
54175,Accessories,Women,Gold
27487,Apparel,Women,Blue
46676,Personal Care,Women,Pink
35384,Footwear,Boys,Black
7551,Apparel,Men,White
16106,Accessories,Women,Brown
50713,Apparel,Boys,Yellow
28609,Accessories,Men,Grey
34256,Apparel,Men,Black
6483,Footwear,Men,Black
26793,Apparel,Men,Lavender
55261,Personal Care,Women,Olive
8519,Accessories,Women,Pink
31724,Accessories,Women,Silver
2023,Apparel,Men,Grey
43304,Apparel,Women,White
13474,Footwear,Women,Gold
57536,Accessories,Men,Black
40581,Apparel,Women,Black
33073,Apparel,Men,Green
39549,Accessories,Women,Green
52878,Apparel,Women,Red
41453,Footwear,Men,White
11323,Apparel,Men,Blue
25116,Accessories,Women,Silver
20464,Accessories,Women,Purple
14651,Apparel,Men,Green
15783,Apparel,Men,Brown
52044,Apparel,Unisex,Black
36501,Apparel,Women,White
33241,Apparel,Men,Blue
57704,Personal Care,Women,Cream
5808,Apparel,Women,Navy Blue
11111,Apparel,Men,White
25324,Accessories,Men,Black
32393,Apparel,Women,Blue
41661,Apparel,Men,Blue
44313,Apparel,Men,Beige
36733,Apparel,Women,White
22101,Footwear,Men,Grey
16334,Apparel,Men,Peach
46444,Accessories,Men,Black
7763,Apparel,Men,Blue
34064,Apparel,Girls,Blue
47596,Footwear,Women,White
50521,Apparel,Men,Red
55053,Personal Care,Women,Brown
12794,Apparel,Women,Pink
13646,Footwear,Men,Beige
34858,Footwear,Men,Grey
27473,Apparel,Women,Beige
2211,Footwear,Men,Navy Blue
11575,Apparel,Women,White
25740,Accessories,Men,Black
33625,Accessories,Women,Green
24692,Apparel,Men,Black
57360,Apparel,Women,Black
36357,Accessories,Men,Navy Blue
4582,Accessories,Unisex,Orange
20232,Apparel,Women,Blue
14007,Apparel,Men,White
58328,Footwear,Men,Blue
44777,Footwear,Men,Grey
37285,Apparel,Women,Blue
5450,Apparel,Men,Blue
34400,Apparel,Men,Black
50145,Footwear,Women,Black
17682,Footwear,Women,Blue
22565,Accessories,Women,Purple
16750,Accessories,Women,Beige
46020,Apparel,Women,Orange
7307,Apparel,Women,White
13222,Apparel,Men,Blue
27017,Apparel,Women,Blue
2675,Apparel,Men,Black
50979,Apparel,Women,Peach
43552,Accessories,Unisex,Blue
28863,Apparel,Men,Grey
49068,Accessories,Women,Orange
31172,Apparel,Girls,Peach
55437,Personal Care,Women,Peach
19718,Apparel,Men,Blue
50377,Footwear,Men,Brown
23685,Accessories,Unisex,Brown
34632,Footwear,Men,Grey
46212,Accessories,Women,Yellow
7135,Apparel,Women,White
22757,Apparel,Women,Blue
8941,Apparel,Men,Blue
30292,Apparel,Men,Off White
48388,Apparel,Men,Blue
43760,Accessories,Women,Gold
27225,Apparel,Girls,Pink
7909,Apparel,Men,Navy Blue
3595,Footwear,Men,Red
31340,Apparel,Men,Blue
56080,Personal Care,Women,Red
25572,Footwear,Men,Silver
57152,Apparel,Women,Sea Green
33417,Accessories,Women,Brown
58926,Accessories,Women,Multi
52420,Apparel,Women,Cream
44545,Footwear,Men,Brown
5662,Apparel,Men,Orange
20000,Apparel,Men,White
51438,Apparel,Women,Off White
29522,Accessories,Women,Silver
42813,Apparel,Women,Navy Blue
54976,Apparel,Women,Pink
3308,Footwear,Men,White
55098,Personal Care,Women,Cream
35941,Apparel,Women,Charcoal
18265,Apparel,Women,Pink
48515,Apparel,Women,Orange
23824,Footwear,Men,Black
9632,Apparel,Men,Black
38662,Footwear,Men,Blue
40778,Footwear,Men,Black
10008,Apparel,Men,Navy Blue
4911,Apparel,Women,Pink
32358,Accessories,Men,White
10834,Apparel,Men,Grey
59655,Apparel,Women,Green
38450,Accessories,Women,Purple
53961,Accessories,Women,Grey
39582,Footwear,Women,Brown
45804,Footwear,Women,Black
37418,Accessories,Women,Multi
24833,Accessories,Unisex,Red
33884,Accessories,Men,Black
59467,Accessories,Women,Silver
15748,Apparel,Men,Black
45038,Accessories,Men,Black
3906,Apparel,Women,Black
6448,Footwear,Men,Brown
19185,Apparel,Men,Blue
17823,Footwear,Men,White
9400,Footwear,Men,Black
18057,Accessories,Women,Purple
21925,Apparel,Women,Blue
36992,Accessories,Women,Grey
57199,Apparel,Women,Red
38034,Accessories,Men,Black
21119,Apparel,Men,Black
59003,Personal Care,Men,Blue
56877,Footwear,Women,Gold
53539,Apparel,Women,Maroon
38808,Apparel,Men,Blue
9858,Apparel,Men,Blue
12935,Apparel,Men,Blue
48343,Accessories,Women,Gold
30259,Footwear,Men,Navy Blue
9064,Apparel,Men,Blue
6810,Footwear,Men,Brown
18433,Accessories,Unisex,Brown
12109,Apparel,Women,White
42679,Apparel,Women,Beige
47139,Accessories,Women,Pink
28094,Apparel,Men,Charcoal
17649,Footwear,Unisex,Green
30857,Apparel,Women,Red
31985,Footwear,Men,Khaki
26932,Apparel,Women,Off White
18601,Footwear,Men,Black
48171,Accessories,Women,Purple
9256,Apparel,Men,Blue
51860,Apparel,Men,Navy Blue
8384,Apparel,Girls,Orange
56279,Apparel,Women,White
15922,Accessories,Unisex,Brown
38206,Accessories,Women,Gold
24659,Accessories,Men,Black
4549,Footwear,Men,White
59231,Accessories,Men,White
1807,Apparel,Men,Red
41008,Apparel,Girls,Navy Blue
11778,Apparel,Men,Grey
33428,Accessories,Women,Purple
58919,Accessories,Men,Purple
41834,Footwear,Men,Black
56883,Footwear,Women,Silver
37088,Accessories,Women,Beige
28252,Personal Care,Men,Brown
50348,Apparel,Women,Blue
13813,Apparel,Men,Navy Blue
22768,Apparel,Women,Grey
2478,Apparel,Men,Green
9090,Footwear,Men,Black
19515,Apparel,Men,Blue
7936,Apparel,Men,White
8142,Accessories,Women,Black
27814,Accessories,Men,Black
28060,Apparel,Men,Navy Blue
31971,Footwear,Men,Navy Blue
27028,Apparel,Women,Blue
48185,Accessories,Women,Beige
50946,Apparel,Women,Blue
3798,Footwear,Men,Navy Blue
51894,Accessories,Women,Mushroom Brown
49057,Accessories,Women,Silver
55408,Personal Care,Women,Brown
19727,Apparel,Women,White
46823,Footwear,Women,Red
39320,Apparel,Boys,Navy Blue
14804,Accessories,Women,Black
10498,Apparel,Women,Navy Blue
36368,Accessories,Men,Blue
14038,Apparel,Men,Red
58317,Accessories,Men,White
44748,Footwear,Men,White
55850,Personal Care,Women,Orange
35189,Accessories,Unisex,Red
54982,Apparel,Women,Blue
28404,Accessories,Men,Black
43935,Footwear,Women,White
8714,Accessories,Unisex,Black
49433,Footwear,Unisex,Black
19343,Accessories,Men,Black
18291,Apparel,Women,Multi
13679,Footwear,Men,White
34867,Accessories,Women,Black
43109,Personal Care,Women,Blue
38696,Accessories,Women,Mustard
5837,Apparel,Men,Red
39744,Apparel,Girls,White
20669,Apparel,Men,Red
11912,Footwear,Men,Maroon
57509,Footwear,Men,Black
44922,Apparel,Men,Red
39576,Footwear,Women,Black
52847,Accessories,Women,Red
25129,Accessories,Women,Gold
5239,Footwear,Men,White
58541,Accessories,Men,Black
33870,Accessories,Men,Black
21589,Apparel,Women,Black
25915,Apparel,Women,Grey
46649,Personal Care,Women,Green
16139,Apparel,Women,White
28636,Footwear,Men,Black
2820,Footwear,Men,Black
34269,Apparel,Women,Mauve
19171,Apparel,Men,Grey
12599,Apparel,Unisex,Green
8526,Footwear,Women,Black
16905,Apparel,Men,Green
49601,Footwear,Women,Beige
32163,Accessories,Women,Lavender
24006,Apparel,Men,White
40543,Accessories,Women,Silver
38459,Accessories,Women,Silver
